30	0.0	frac	1.0	15838	1.527
30	0.0	frac	1.0	7919	1.455
30	0.0	frac	1.0	31676	1.483
30	0.0	frac	1.0	23757	1.541
30	0.0	frac	1.0	39595	1.506
30	0.0	frac	1.0	63352	1.482
30	0.0	frac	1.0	47514	1.563
30	4.0	frac	1.0	7919	1.195
30	0.0	frac	1.0	55433	1.495
30	4.0	frac	1.0	15838	1.241
30	4.0	frac	1.0	31676	1.191
30	4.0	frac	1.0	23757	1.222
30	4.0	frac	1.0	47514	1.201
30	4.0	frac	1.0	39595	1.219
30	4.0	frac	1.0	55433	1.180
30	4.0	frac	1.0	63352	1.233
30	0.0	frac	0.5	23757	1.541
30	0.0	frac	0.5	15838	1.527
30	0.0	frac	0.5	7919	1.455
30	0.0	frac	0.5	31676	1.483
30	0.0	frac	0.5	39595	1.506
30	0.0	frac	0.5	47514	1.563
30	0.0	frac	0.5	55433	1.495
30	4.0	frac	0.5	7919	1.165
30	0.0	frac	0.5	63352	1.482
30	4.0	frac	0.5	15838	1.243
30	4.0	frac	0.5	31676	1.252
30	4.0	frac	0.5	23757	1.265
30	4.0	frac	0.5	39595	1.222
30	4.0	frac	0.5	47514	1.179
30	4.0	frac	0.5	55433	1.229
30	0.0	frac	0.25	23757	1.541
30	0.0	frac	0.25	7919	1.455
30	0.0	frac	0.25	15838	1.527
30	4.0	frac	0.5	63352	1.268
30	0.0	frac	0.25	31676	1.483
30	0.0	frac	0.25	39595	1.506
30	0.0	frac	0.25	47514	1.563
30	0.0	frac	0.25	55433	1.495
30	0.0	frac	0.25	63352	1.482
30	4.0	frac	0.25	7919	1.256
30	4.0	frac	0.25	15838	1.241
30	4.0	frac	0.25	39595	1.230
30	4.0	frac	0.25	31676	1.266
30	4.0	frac	0.25	23757	1.273
30	4.0	frac	0.25	47514	1.274
30	0.0	frac	0.1	15838	1.527
30	0.0	frac	0.1	7919	1.455
30	4.0	frac	0.25	63352	1.268
30	4.0	frac	0.25	55433	1.226
30	0.0	frac	0.1	23757	1.541
30	0.0	frac	0.1	31676	1.483
30	0.0	frac	0.1	39595	1.506
30	0.0	frac	0.1	47514	1.563
30	0.0	frac	0.1	55433	1.495
30	0.0	frac	0.1	63352	1.482
30	4.0	frac	0.1	23757	1.241
30	4.0	frac	0.1	7919	1.283
30	4.0	frac	0.1	31676	1.265
30	4.0	frac	0.1	15838	1.286
30	4.0	frac	0.1	63352	1.300
30	4.0	frac	0.1	39595	1.243
30	4.0	frac	0.1	55433	1.298
30	4.0	frac	0.1	47514	1.321
30	0.0	frac	0.05	7919	1.455
30	0.0	frac	0.05	15838	1.527
30	0.0	frac	0.05	39595	1.506
30	0.0	frac	0.05	47514	1.563
30	0.0	frac	0.05	31676	1.483
30	0.0	frac	0.05	23757	1.541
30	0.0	frac	0.05	63352	1.482
30	4.0	frac	0.05	15838	1.287
30	4.0	frac	0.05	7919	1.241
30	0.0	frac	0.05	55433	1.495
30	4.0	frac	0.05	23757	1.257
30	4.0	frac	0.05	55433	1.332
30	4.0	frac	0.05	39595	1.263
30	4.0	frac	0.05	63352	1.224
30	4.0	frac	0.05	47514	1.247
30	4.0	frac	0.05	31676	1.307
30	0.0	frac	0.02	31676	1.483
30	0.0	frac	0.02	23757	1.541
30	0.0	frac	0.02	39595	1.506
30	0.0	frac	0.02	7919	1.455
30	0.0	frac	0.02	15838	1.527
30	4.0	frac	0.02	7919	1.271
30	4.0	frac	0.02	15838	1.306
30	0.0	frac	0.02	55433	1.495
30	0.0	frac	0.02	47514	1.563
30	0.0	frac	0.02	63352	1.482
30	4.0	frac	0.02	23757	1.288
30	4.0	frac	0.02	39595	1.245
30	4.0	frac	0.02	55433	1.311
30	4.0	frac	0.02	31676	1.280
30	4.0	frac	0.02	47514	1.265
30	0.0	edge	0.0	7919	1.455
30	4.0	frac	0.02	63352	1.218
30	0.0	edge	0.0	31676	1.483
30	0.0	edge	0.0	23757	1.541
30	0.0	edge	0.0	15838	1.527
30	4.0	edge	0.0	7919	1.365
30	0.0	edge	0.0	47514	1.563
30	0.0	edge	0.0	63352	1.482
30	0.0	edge	0.0	39595	1.506
30	0.0	edge	0.0	55433	1.495
30	4.0	edge	0.0	31676	1.342
30	4.0	edge	0.0	47514	1.418
30	4.0	edge	0.0	15838	1.363
30	4.0	edge	0.0	39595	1.316
30	4.0	edge	0.0	23757	1.346
30	4.0	edge	0.0	63352	1.348
100	0.0	frac	1.0	15838	1.527
30	4.0	edge	0.0	55433	1.336
100	0.0	frac	1.0	23757	1.541
100	0.0	frac	1.0	7919	1.455
100	0.0	frac	1.0	31676	1.483
100	0.0	frac	1.0	55433	1.495
100	0.0	frac	1.0	39595	1.506
100	0.0	frac	1.0	63352	1.482
100	0.0	frac	1.0	47514	1.563
100	4.0	frac	1.0	15838	1.158
100	4.0	frac	1.0	7919	1.112
